# ----------------------------------------
# Pages and screens: Page path and screen class
# Account: dc.gov
# Property: dcgov GA4
# ----------------------------------------
# 
# Hostname exactly matches dhs.dc.gov
# Start date: 20250916
# End date: 20251216
Page title and screen class,Page path and screen class,Views,Active users,Views per active user,Average engagement time per active user,Event count,Key events,Total revenue
DHS and TCP Execute Annual PIT Count of Persons Experiencing Homelessness With COVID-19 Protocols in Place | dhs,/release/dhs-and-tcp-execute-annual-pit-count-persons-experiencing-homelessness-covid-19-protocols,6,6,1,3.5,21,0,0
DHS' Transitional Housing Project Receives Design Award | dhs,/release/dhs-transitional-housing-project-receives-design-award,6,6,1,3.5,27,0,0
Data and Storymaps | dhs,/page/data-and-dashboards,6,5,1.2,3.2,29,0,0
Department of Human Services Organizational Chart | dhs,/fr/publication/department-human-services-organizational-chart,6,6,1,5.5,29,0,0
"District to Activate “Cold Emergency Plan” Saturday, January 12, 2019, 8:00 am through Monday, January 14, 2019 8:00 am | dhs",/release/district-activate-“cold-emergency-plan”-saturday-january-12-2019-800-am-through-monday,6,6,1,3,25,0,0
Draft of the District’s Strategic Action Plan to End Homelessness Has Been Released | dhs,/release/draft-district’s-strategic-action-plan-end-homelessness-has-been-released,6,6,1,1.6666666666666667,26,0,0
EBT Card Updates | dhs,/am/node/1472096,6,7,0.8571428571428571,5.571428571428571,26,0,0
ESA Frequently Asked Questions | dhs,/am/page/esa-frequently-asked-questions,6,7,0.8571428571428571,17.285714285714285,26,0,0
Homeless Services Reform Act (HSRA) Modernization | dhs,/am/publication/homeless-services-reform-act-hsra-modernization,6,6,1,0,21,0,0
Homeless and Homelessness Prevention Services | dhs,/am/service/homeless-and-homelessness-prevention-services,6,4,1.5,12,18,0,0
Homeward DC 2.0 | dhs,/publication/homeward-dc-20,6,6,1,0.6666666666666666,22,0,0
Many Households to Receive Temporary Increase in Existing SNAP Benefits in Response to COVID-19 Pandemic | dhs,/release/many-households-receive-temporary-increase-existing-snap-benefits-response-covid-19-pandemic,6,6,1,7.5,24,0,0
"Mayor Bowser Activates Extended Heat Emergency Saturday, July 13 Through Wednesday, July 17 | dhs",/release/mayor-bowser-activates-extended-heat-emergency-saturday-july-13-through-wednesday-july-17,6,5,1.2,6,27,0,0
"Mayor Bowser Activates Heat Emergency Plan for October 2, 2019 | dhs",/release/mayor-bowser-activates-heat-emergency-plan-october-2-2019,6,6,1,4.333333333333333,28,0,0
"Mayor Bowser Activates Hypothermia Alert, Urges Residents to be Vigilant and Request Transportation for Neighbors in Need of Shelter from the Cold | dhs",/release/mayor-bowser-activates-hypothermia-alert-urges-residents-be-vigilant-and-request-01,6,6,1,1.8333333333333333,26,0,0
"Mayor Bowser Participates in 2020 Point in Time Count, Connects Residents with Homeless Services | dhs",/release/mayor-bowser-participates-2020-point-time-count-connects-residents-homeless-services,6,6,1,2.3333333333333335,25,0,0
Mayor Bowser to Announce 2022 Point In Time Count Results and Highlight FY23 Budget Investments | dhs,/release/mayor-bowser-announce-2022-point-time-count-results-and-highlight-fy23-budget-investments,6,6,1,2.5,25,0,0
Mayor Vincent C. Gray Launches ‘500 Families. 100 Days. Quality DC Housing Now’ Campaign | dhs,/am/release/mayor-vincent-c-gray-launches-500-families-100-days-quality-dc-housing-now’-campaign-0,6,6,1,1.8333333333333333,27,0,0
Mayor Vincent C. Gray and Department of Human Services to Launch TANF Sweat Equity Program in Ward 8 | dhs,/release/mayor-vincent-c-gray-and-department-human-services-launch-tanf-sweat-equity-program-ward-8-0,6,6,1,5,26,0,0
Medicare and Prescription Drugs | dhs,/ko/publication/medicare-and-prescription-drugs,6,6,1,2.5,27,0,0
Medicare y las Medicinas de Receta Medica | dhs,/node/153652,6,5,1.2,3,26,0,0
News Room | Page 12 | dhs,/newsroom,6,6,1,4.5,25,0,0
News Room | Page 14 | dhs,/newsroom,6,6,1,4.333333333333333,27,0,0
News Room | Page 4 | dhs,/newsroom,6,6,1,8.833333333333334,20,0,0
News Room | Page 4 | dhs,/zh-hant/newsroom,6,3,2,62.666666666666664,19,0,0
News Room | dhs,/newsroom/press-releases,6,5,1.2,10.6,15,0,0
"Office of Program Review, Monitoring, and Investigation | dhs",/am/node/1778096,6,6,1,4.333333333333333,24,0,0
Opioid Overdose Prevention and Naloxone Training Pilot Program | dhs,/fr/node/1353761/1000,6,6,1,1.8333333333333333,25,0,0
Page not found | dhs,/erap,6,5,1.2,0.8,17,0,0
Page not found | dhs,/page/YXBwbHktcm,6,6,1,8.666666666666666,21,0,0
Page not found | dhs,/page/dW51c3VhbC,6,6,1,12.333333333333334,21,0,0
Page not found | dhs,/self/portal,6,4,1.5,5,13,0,0
Page not found | dhs,/service/housing-supportive-services,6,5,1.2,1,19,0,0
Publications | Page 6 | dhs,/publications,6,6,1,5.333333333333333,22,0,0
RFI - Provision and Installation of Mobile Information Technology Equipment | dhs,/publication/rfi-provision-and-installation-mobile-information-technology-equipment,6,6,1,1.6666666666666667,21,0,0
Rapid Rehousing for Individuals | dhs,/am/node/1558591,6,4,1.5,28,16,0,0
Recertification & Mid-certification Public Benefits | dhs,/node/1497351,6,6,1,0.16666666666666666,22,0,0
SNAP Benefits | dhs,/es/node/1530026,6,6,1,3.3333333333333335,29,0,0
Services for Individuals Experiencing Homelessness | dhs,/ko/node/1551586,6,4,1.5,51,18,0,0
Targeted Affordable Housing for Individuals and Families | dhs,/fr/node/1556361,6,6,1,6.5,17,0,0
We are sorry; the page you requested is no longer available. | dhs,/ko/node/1556901,6,7,0.8571428571428571,1.5714285714285714,31,0,0
We are sorry; the page you requested is no longer available. | dhs,/page/financial-assistance-coverage-families,6,7,0.8571428571428571,3.142857142857143,24,0,0
We are sorry; the page you requested is no longer available. | dhs,/page/fraud,6,6,1,5.833333333333333,26,0,0
We are sorry; the page you requested is no longer available. | dhs,/page/single-adults-transitional-shelterhousing,6,6,1,3.1666666666666665,20,0,0
drui_header_prod | dhs,/drui_header_prod,6,6,1,3.6666666666666665,28,0,0
| Page 13 | dhs,/node,6,6,1,2.5,23,0,0
| Page 2 | dhs,/es/node,6,6,1,1.1666666666666667,24,0,0
| Page 2 | dhs,/node,6,6,1,1.3333333333333333,21,0,0
| dhs,/portal/login,6,6,1,14.5,25,0,0
“Cold Emergency Plan” Activated Throughout the Weekend | dhs,/release/district-activate-“cold-emergency-plan”-5,6,6,1,7,22,0,0
About DHS | dhs,/fr/page/about-dhs,5,5,1,4.4,24,0,0
About DHS | dhs,/vi/page/about-dhs,5,5,1,12.6,17,0,0
Accessing Low-Barrier Shelter | dhs,/ko/page/accessing-low-barrier-shelter,5,4,1.25,7,16,0,0
Alternatives to the Court Experience (ACE) Diversion Program | dhs,/node/1256681,5,5,1,1,22,0,0
Apply & Recertify for Benefits | dhs,/am/node/1497346,5,5,1,2.8,19,0,0
Bridge Housing | dhs,/ko/node/1758026,5,5,1,0.8,24,0,0
Child Care Services | dhs,/ko/service/child-care-services,5,6,0.8333333333333334,3.1666666666666665,24,0,0
Contact Us | dhs,/am/node/1551571,5,5,1,2.6,18,0,0
"DC Government Closed on Wednesday, February 20 | dhs",/release/dc-government-closed-wednesday-february-20,5,6,0.8333333333333334,2.6666666666666665,23,0,0
DC Homeless Shelters to Remain Open During Storm | dhs,/release/dc-homeless-shelters-remain-open-during-storm,5,5,1,3.4,23,0,0
DC Medicaid y Elegibilidad para “Spend-Down” | dhs,/ko/publication/dc-medicaid-y-elegibilidad-para-“spend-down”,5,5,1,7.6,23,0,0
DC Medicaid y Elegibilidad para “Spend-Down” | dhs,/publication/dc-medicaid-y-elegibilidad-para-“spend-down”,5,5,1,2.4,22,0,0
DHS Announces 60-Month TANF Payment Reductions | dhs,/release/dhs-announces-60-month-tanf-payment-reductions,5,5,1,2.4,20,0,0
DHS Announces the Reopening of the Interim Disability Program (IDA) Beginning May 2010 | dhs,/release/dhs-announces-reopening-interim-disability-program-ida-beginning-may-2010,5,5,1,2.8,22,0,0
DHS Celebrates Black History Month | dhs,/release/dhs-celebrates-black-history-month,5,5,1,2.8,22,0,0
DHS Identifies Possible Compromised Benefits (Press Release) | dhs,/release/dhs-identifies-possible-compromised-benefits-press-release,5,5,1,8.8,22,0,0
DHS to Expand Eligibility for Supplemental Nutrition Assistance Program (Food Stamp) Benefits | dhs,/release/dhs-expand-eligibility-supplemental-nutrition-assistance-program-food-stamp-benefits,5,5,1,1.8,22,0,0
Day Services Centers | dhs,/ko/page/day-services-centers,5,5,1,1,23,0,0
District Activates Heat Emergency Plan | dhs,/release/district-activates-heat-emergency-plan-dhs,5,5,1,4.6,23,0,0
District Agencies Activate the Hypothermia Alert Tonight | dhs,/release/district-agencies-activate-hypothermia-alert-tonight-0,5,5,1,3.8,23,0,0
District Announces Opening of DC SUN Bucks Application for Summer Food Support for Families | dhs,/release/district-announces-opening-dc-sun-bucks-application-summer-food-support-families,5,5,1,4.8,21,0,0
District Seeks Available Rental Units for Permanent Supportive Housing Program (PSHP) | dhs,/release/district-seeks-available-rental-units-permanent-supportive-housing-program-pshp-2,5,5,1,7.6,22,0,0
District to Activate “Cold Emergency Plan” Tonight | dhs,/release/dhs/district-activate-“cold-emergency-plan”-tonight-5,5,5,1,3.2,21,0,0
EFFORTS - Help for Victims of Domestic Violence | dhs,/publication/efforts-help-victims-domestic-violence,5,5,1,0.8,20,0,0
ESA Policy Manuals | dhs,/publication/esa-policy-manual,5,5,1,3.8,24,0,0
Emergency Rental Assistance Program | dhs,/node/117692.,5,5,1,18.2,22,0,0
Events | dhs,/calendar/year/2026,5,2,2.5,63,19,0,0
Family Emergency Shelter | dhs,/fr/node/1529622,5,5,1,3.8,20,0,0
Focused Improvement Area (FIA) - Parkview and Columbia Heights | dhs,/publication/focused-improvement-area-fia-parkview-and-columbia-heights,5,5,1,6,21,0,0
For the Media | dhs,/vi/node/1564221,5,5,1,6,21,0,0
Functional Family Therapy (FFT) Program | dhs,/page/functional-family-therapy-fft-program,5,1,5,34,13,0,0
Home for the Holidays | dhs,/node/1289166,5,4,1.25,10,21,0,0
Housing Resources for Families | dhs,/es/node/1568606,5,4,1.25,1.5,22,0,0
Hypothermia Alert will be “Activated” at 7PM Tonight | dhs,/release/hypothermia-alert-will-be-“activated”-7pm-tonight,5,5,1,6,22,0,0
Interim Eligibility Report: October 2015 - September 2016 | dhs,/publication/interim-eligibility-report-october-2015-september-2016,5,5,1,0.6,20,0,0
Job Opportunities at DHS | dhs,/am/node/1565271,5,6,0.8333333333333334,3.5,24,0,0
Landlord Fund Interested Parties Memo | dhs,/release/landlord-fund-interested-parties-memo,5,5,1,2,21,0,0
Long-Term Care Overview | dhs,/ko/publication/long-term-care-overview,5,5,1,10,26,0,0
Long-Term Care Overview | dhs,/publication/long-term-care-overview,5,5,1,0.6,20,0,0
Low-Barrier Emergency Shelters Will Open Early on Christmas Eve | dhs,/es/release/low-barrier-emergency-shelters-will-open-early-christmas-eve,5,5,1,3.4,23,0,0
"Mayor Bowser Activates Heat Emergency Plan for August 17, 2019 | dhs",/release/mayor-bowser-activates-heat-emergency-plan-august-17-2019,5,5,1,3.8,21,0,0
"Mayor Bowser Activates Hot Weather Emergency for Sunday, September 3 – Thursday, September 7 | dhs",/release/mayor-bowser-activates-hot-weather-emergency-sunday-september-3-thursday-september-7,5,5,1,3.6,16,0,0
Mayor Bowser Activates the District’s First Cold Weather Emergency of the Season | dhs,/release/mayor-bowser-activates-district’s-first-cold-weather-emergency-season-1,5,5,1,25,23,0,0
Mayor Bowser Celebrates More Than 400 Families and Individuals Housed During “Home for the Holidays” | dhs,/release/mayor-bowser-celebrates-more-400-families-and-individuals-housed-during-“home-holidays”,5,5,1,5.4,25,0,0
Mayor Bowser Encourages District Residents to Help Keep Neighbors Experiencing Homelessness Safe throughout Hypothermia Season | dhs,/release/mayor-bowser-encourages-district-residents-help-keep-neighbors-experiencing-homelessness,5,5,1,3.4,21,0,0
Mayor Bowser Highlights District First Mobile App for Residents to Apply and Recertify for Public Benefits | dhs,/release/mayor-bowser-highlights-district-first-mobile-app-residents-apply-and-recertify-public,5,5,1,2.2,22,0,0
"Mayor Bowser Launches $24.8 Million Career MAP Pilot, Cuts the Ribbon on the New Taylor Street Service Center | dhs",/release/mayor-bowser-launches-24-million-career-map-pilot-cuts-ribbon-new-taylor-street-service,5,5,1,3.2,25,0,0
Mayor Bowser to Encourage Residents and Businesses to Take the District’s Hypothermia Pledge | dhs,/release/mayor-bowser-encourage-residents-and-businesses-take-district’s-hypothermia-pledge,5,5,1,4.4,21,0,0
"Mayor Bowser, Residents, and Organizations Pledge Support to Protect and Help Neighbors Experiencing Homelessness This Winter | dhs",/release/mayor-bowser-residents-and-organizations-pledge-support-protect-and-help-neighbors,5,5,1,2.8,21,0,0
Medicaid Recertification Worksheet | dhs,/publication/medicaid-recertification-worksheet,5,5,1,2,24,0,0
Modified Holiday Schedule for Select District Services | dhs,/release/modified-holiday-schedule-select-district-services-0001,5,6,0.8333333333333334,5.166666666666667,25,0,0
New Partnership with Boys and Girls Clubs Provides Support to DC Homeless Youth | dhs,/release/new-partnership-boys-and-girls-clubs-provides-support-dc-homeless-youth,5,5,1,2.8,23,0,0
News Room | Page 9 | dhs,/newsroom,5,5,1,2.6,19,0,0
News Room | dhs,/fr/newsroom,5,1,5,237,31,0,0
News Room | dhs,/newsroom/job-announcements,5,5,1,1.6,18,0,0
Page not found | dhs,/dhs.,5,2,2.5,6.5,9,0,0
Page not found | dhs,/page/ZGhzLXJlc3,5,5,1,23.6,15,0,0
Page not found | dhs,/page/ZmFtaWx5LX,5,5,1,5.4,11,0,0
Page not found | dhs,/page/bW9udGhseS,5,5,1,24.6,19,0,0
Page not found | dhs,/page/d2hhdC15b3,5,5,1,7,13,0,0
Page not found | dhs,/publication/combined-application-benefits.,5,4,1.25,16.25,13,0,0
Page not found | dhs,/service/cGFyZW50LW,5,5,1,0,14,0,0
Page not found | dhs,/service/child-support-enforcement-services,5,1,5,30,19,0,0
Page not found | dhs,/service/find-service-,5,3,1.6666666666666667,2.3333333333333335,14,0,0
Pandemic Electronic Benefits Transfer (P-EBT) Program | dhs,/ko/node/1478211,5,4,1.25,4.5,21,0,0
"Permanent Supportive Housing for Individuals and Families (Project Based, Tenant Based, Local Veterans) | dhs",/es/node/1556371,5,4,1.25,0,12,0,0
"Permanent Supportive Housing for Individuals and Families (Project Based, Tenant Based, Local Veterans) | dhs",/fr/node/1556371,5,4,1.25,9.75,13,0,0
President Barack Obama’s 2010 Budget Includes Nearly $20 Million for the District’s Permanent Supportive Housing Programs | dhs,/release/president-barack-obama’s-2010-budget-includes-nearly-20-million-district’s-permanent,5,5,1,3.4,22,0,0
Proof of Residency Form - FAQ | dhs,/es/publication/proof-residency-form-faq,5,5,1,0.8,23,0,0
Redesign of DC’s Temporary Assistance for Needy Families (TANF) Program | dhs,/release/redesign-dc’s-temporary-assistance-needy-families-tanf-program,5,5,1,4.6,24,0,0
Roof Collapse Closes DHS Service Center | dhs,/release/roof-collapse-closes-dhs-service-center,5,5,1,1.8,23,0,0
SNAP Benefits | dhs,/am/node/1530026,5,4,1.25,26.75,16,0,0
SNAP Benefits | dhs,/node/1530026,5,5,1,1.6,17,0,0
Summary of the DC Healthcare Alliance Transition - En Espanol | dhs,/publication/summary-dc-healthcare-alliance-transition-en-espanol,5,3,1.6666666666666667,3.6666666666666665,13,0,0
Summary of the DC Healthcare Alliance Transition - English | dhs,/publication/summary-dc-healthcare-alliance-transition-english,5,5,1,2.8,22,0,0
Teen Parent Assessment Program (TPAP) | dhs,/ko/node/1252526,5,5,1,1.6,18,0,0
The Department of Human Services (DHS) and the DC Fatherhood Initiative (DCFI) Celebrates 10 Years of Building Strong Families | dhs,/release/department-human-services-dhs-and-dc-fatherhood-initiative-dcfi-celebrates-10-years-building,5,5,1,5.2,23,0,0
Transitional Housing for Individuals | dhs,/fr/page/transitional-housing-individuals,5,5,1,6.2,20,0,0
Transitional Housing | dhs,/fr/page/transitional-housing,5,4,1.25,0.5,14,0,0
"WPGC Interview With Director, Clarence H. Carter, Will Focus on His Vision for the Department of Human Services (DHS), June 7, 2008 | dhs",/release/wpgc-interview-director-clarence-h-carter-will-focus-his-vision-department-human-services,5,5,1,2,21,0,0
We are sorry; the page you requested is no longer available. | dhs,/fr/service/submit-concern-or-file-appeal,5,2,2.5,137.5,17,0,0
We are sorry; the page you requested is no longer available. | dhs,/node/149352,5,5,1,0,15,0,0
We are sorry; the page you requested is no longer available. | dhs,/page/2019-point-time-count-people-experiencing-homelessness-district-columbia,5,5,1,3.2,20,0,0
We are sorry; the page you requested is no longer available. | dhs,/page/esa-policy-manual,5,5,1,10.8,20,0,0
We are sorry; the page you requested is no longer available. | dhs,/page/help-victims-domestic-violence,5,5,1,5.6,24,0,0
We are sorry; the page you requested is no longer available. | dhs,/service/non-traditional-child-care,5,4,1.25,3.25,18,0,0
We are sorry; the page you requested is no longer available. | dhs,/service/teen-parent-assessment,5,5,1,3.2,19,0,0
lynn.romano | dhs,/users/lynnromano,5,4,1.25,13,12,0,0
rui_header | dhs,/rui_header,5,5,1,3.8,25,0,0
| Page 67 | dhs,/node,5,5,1,4.2,19,0,0
"2025 Point-In-Time Results Show Decrease in Homelessness, Highlighting Continued Success of Key Services and Housing Investments | dhs",/node/1780531,4,4,1,5.5,19,0,0
801 East Men’s Shelter Closed Tonight Due to Facility Repair | dhs,/release/801-east-men’s-shelter-closed-tonight-due-facility-repair,4,4,1,2.75,18,0,0
A.D. Rachel Pierre | dhs,/biography/d-rachel-pierre,4,4,1,3,18,0,0
Apply & Recertify for Benefits | dhs,/es/node/1497346,4,3,1.3333333333333333,40.666666666666664,10,0,0
Apply and Recertify for Benefits | dhs,/service/apply-benefits,4,4,1,5.25,19,0,0
Bridge Housing | dhs,/am/node/1758026,4,4,1,22.75,18,0,0
COLD.DC.GOV | dhs,/service/hypo-hyperthermia-watch,4,4,1,5.5,18,0,0
COLD.DC.GOV | dhs,/vi/extremeweather,4,4,1,3,17,0,0
DC FY22 WINTER PLAN | dhs,/es/publication/dc-fy22-winter-plan,4,4,1,3.25,18,0,0
DHS Adopts Emergency Homeless Prevention and Rapid Re-housing (HPRP) Rules | dhs,/release/dhs-adopts-emergency-homeless-prevention-and-rapid-re-housing-hprp-rules,4,5,0.8,5.4,20,0,0
DHS Awarded DHHS Grant for School-Based Support for Pregnant & Parenting Teens | dhs,/release/dhs-awarded-dhhs-grant-school-based-support-pregnant-parenting-teens,4,4,1,5.25,19,0,0
DHS Director David A. Berns' Article on the District’s New “Service Integration” Initiative | dhs,/release/dhs-director-david-berns-article-district’s-new-“service-integration”-initiative,4,4,1,4.25,17,0,0
DHS ERAP Application Portal Closing March 10 | dhs,/release/dhs-announces-last-day-submit-new-applications-emergency-rental-assistance-program-march-10,4,4,1,3.75,18,0,0
DHS Notice of Community Advisory Team | dhs,/page/dhs-notice-community-advisory-team,4,4,1,4.25,12,0,0
DHS Receives Multiple Awards for Best SNAP Program | dhs,/release/dhs-receives-multiple-awards-best-snap-program,4,5,0.8,3.8,17,0,0
DHS Receives Two Grants for Excellent Service in Providing Food Stamp Benefits | dhs,/release/dhs-receives-two-grants-excellent-service-providing-food-stamp-benefits,4,4,1,2.5,19,0,0
DHS Releases Proposed TANF State Plan for Public Comment | dhs,/release/dhs-releases-proposed-tanf-state-plan-public-comment-0,4,4,1,5.25,18,0,0
DHS Releases Report on Feedback about TANF Hardship Extension Policy from Community Listening Session | dhs,/release/dhs-releases-report-feedback-about-tanf-hardship-extension-policy-community-listening,4,4,1,2,16,0,0
David Ross | dhs,/es/node/1555381,4,3,1.3333333333333333,13.666666666666666,15,0,0
David Ross | dhs,/ko/node/1555381,4,4,1,0,11,0,0
Department of Human Services Organizational Chart | dhs,/es/publication/department-human-services-organizational-chart,4,4,1,2.5,20,0,0
Department of Human Services Organizational Chart | dhs,/ko/publication/department-human-services-organizational-chart,4,4,1,1.5,20,0,0
Department of Human Services Organizational Chart | dhs,/vi/publication/department-human-services-organizational-chart,4,3,1.3333333333333333,5,13,0,0
District Joins Six States in Continuing Food Stamp Benefits Despite Heat and Eat Cuts | dhs,/ko/release/district-joins-six-states-continuing-food-stamp-benefits-despite-heat-and-eat-cuts,4,4,1,1.75,18,0,0
"District Seeks Vacant, Ready-to-Occupy Apartment Buildings | dhs",/release/district-seeks-vacant-ready-occupy-apartment-buildings,4,4,1,3.75,17,0,0
District to Activate “Cold Emergency Plan” This Weekend | dhs,/release/district-activate-“cold-emergency”-tonight-5,4,4,1,6.25,20,0,0
District to Activate “Cold Emergency Plan” Tonight | dhs,/release/district-activate-“cold-emergency-plan”-tonight-3,4,3,1.3333333333333333,0,12,0,0
EBT Card Updates | dhs,/ko/node/1472096,4,4,1,1.5,19,0,0
ESA Public Benefits Call Center - Welcome | dhs,/fr/node/1619966,4,3,1.3333333333333333,4.333333333333333,14,0,0
Events | dhs,/calendar/month/2025-09/zlib/deflate,4,2,2,14.5,12,0,0
Fenty Supports Release of Obama Administration’s Landmark Plan to End Homelessness | dhs,/release/fenty-supports-release-obama-administration’s-landmark-plan-end-homelessness,4,1,4,85,7,0,0
Focused Improvement Area (FIA) - Congress Heights | dhs,/publication/focused-improvement-area-fia-congress-heights,4,4,1,5.5,20,0,0
Gen2Gen DC | dhs,/am/service/gen2gen-dc,4,4,1,2.75,18,0,0
Gen2Gen DC | dhs,/fr/service/gen2gen-dc,4,5,0.8,4,19,0,0
Housing Resources for Families | dhs,/fr/node/1568606,4,3,1.3333333333333333,35.333333333333336,9,0,0
"Mayor Bowser Activates Extended Heat Emergency Through Thursday, July 11 | dhs",/release/mayor-bowser-activates-extended-heat-emergency-through-thursday-july-11,4,4,1,2,19,0,0
"Mayor Bowser Activates Heat Emergency Plan for July 6, 2019 | dhs",/release/mayor-bowser-activates-heat-emergency-plan-july-6-2019,4,4,1,0.5,13,0,0
"Mayor Bowser Activates Heat Emergency Plan for Sunday, June 27 through Wednesday, June 30 | dhs",/release/mayor-bowser-activates-heat-emergency-plan-sunday-june-27-through-wednesday-june-30-0,4,4,1,1.25,19,0,0
Mayor Bowser Announces One-Time Back-to-School Payment for DC Families Receiving TANF | dhs,/release/mayor-bowser-announces-one-time-back-school-payment-dc-families-receiving-tanf,4,2,2,11,9,0,0
Mayor Bowser Releases Homeward DC 2.0 Plan | dhs,/release/mayor-bowser-releases-homeward-dc-20-plan,4,4,1,4.75,15,0,0
Mayor Bowser Urges Residents to Be Vigilant and to Request Transportation for Neighbors in Need of Shelter from the Cold | dhs,/release/mayor-bowser-urges-residents-be-vigilant-and-request-transportation-neighbors-need-shelter,4,4,1,0.5,17,0,0
Mayor Bowser to Cut Ribbon on District Towns at St. Elizabeths East Campus in Ward 8 | dhs,/release/mayor-bowser-cut-ribbon-district-towns-st-elizabeths-east-campus-ward-8,4,4,1,7,19,0,0
Mayor Bowser to Participate in Annual Point in Time Count and Raise Awareness about the District’s Homeless Services | dhs,/release/mayor-bowser-participate-annual-point-time-count-and-raise-awareness-about-district’s,4,4,1,3.25,18,0,0
Mayor Vincent C. Gray Launches ‘500 Families. 100 Days. Quality DC Housing Now’ Campaign | dhs,/release/mayor-vincent-c-gray-launches-500-families-100-days-quality-dc-housing-now’-campaign-0,4,4,1,1,17,0,0
Modified District Government Services for Labor Day | dhs,/release/modified district-government-services- labor-day,4,4,1,0.75,15,0,0
Monica Brown | dhs,/ko/node/1555391,4,4,1,2,16,0,0
News Room | Page 21 | dhs,/newsroom,4,4,1,2.75,17,0,0
News Room | dhs,/zh-hant/newsroom,4,1,4,62,14,0,0
No Fee Birth Certificate Program | dhs,/node/1313626,4,4,1,4.75,16,0,0
Notice to Applicants | dhs,/publication/notice-applicants,4,4,1,6,20,0,0
Online Services | dhs,/online-services,4,4,1,53.75,22,0,0
PASS Intensive Case Management (ICM) | dhs,/am/service/pass-intensive-case-management-icm,4,4,1,55.25,15,0,0
Page not found | dhs,/liheap,4,1,4,39,12,0,0
Page not found | dhs,/node117692,4,2,2,20.5,8,0,0
Page not found | dhs,/page/JUUxJThCJU,4,4,1,17.75,12,0,0
Page not found | dhs,/page/bGlzdC15b3,4,4,1,12.25,11,0,0
Page not found | dhs,/page/dmlyZ2luaW,4,4,1,6.75,17,0,0
Page not found | dhs,/page/help-victims-domestic-,4,4,1,5.5,19,0,0
Page not found | dhs,/page/housing-options-and-prevention-learning record record record record record record record record record record record record record record record record record record record record record record record record record record record record record record record record record record record-hope,4,1,4,7,12,0,0
Page not found | dhs,/page/hypothermia-test-page,4,3,1.3333333333333333,6,14,0,0
Page not found | dhs,/service/Y2hpbGQtY2,4,4,1,12.75,10,0,0
Page not found | dhs,/service/burial-assistance-program,4,1,4,32,9,0,0
Page not found | dhs,/service/child-care-subsidy-program,4,4,1,12,13,0,0
Page not found | dhs,/service/dGFuZi1kaX,4,3,1.3333333333333333,11,12,0,0
Page not found | dhs,/service/find-service-center-,4,3,1.3333333333333333,19.333333333333332,13,0,0
Page not found | dhs,/service/find-service-center-near-you.,4,4,1,8,11,0,0
Page not found | dhs,/service/snap,4,3,1.3333333333333333,5,14,0,0
Page not found | dhs,/service/strong-families-dc,4,1,4,47,9,0,0
Page not found | dhs,/sites/default/files/dc/sites/dhs/page_content/attachments/Housing Supportive Services Tip Sheet - Provider Enrollment Billing (FINAL)_kv inputs.pdf,4,2,2,17.5,13,0,0
Page not found | dhs,/sites/default/files/dc/sites/dhs/publication/attachments/finalproofofdcresidencyformspanish.pdfhttps://dhs.dc.gov/sites/default/files/dc/sites/dhs/publication/attachments/finalproofofdcresidencyformspanish.pdf,4,2,2,0,9,0,0
Page not found | dhs,/sites/default/files/dc/sites/dhs/service_content/attachments/ERAP Fact Sheet_4.pdf,4,1,4,14,12,0,0
Page not found | dhs,/sites/default/files/dc/sites/dhs/service_content/attachments/ERAP Fact Sheet_5.pdf,4,4,1,8.5,14,0,0
"Permanent Supportive Housing for Individuals and Families (Project Based, Tenant Based, Local Veterans) | dhs",/page/permanent-supportive-housing-individuals-and-families-project-based-tenant-based-local-veterans/,4,4,1,18.5,13,0,0
Programa de Transferencia Electrónica de Beneficios ante la Pandemia (P-EBT) | dhs,/page/pandemic-electronic-benefits-transfer-p-ebt-program-español,4,4,1,2.25,19,0,0
Project Reconnect | dhs,/am/node/1397626,4,3,1.3333333333333333,28.666666666666668,17,0,0
Public Hearing to be Held on the Draft Comprehensive Physical Access Pla | dhs,/release/public-hearing-be-held-draft-comprehensive-physical-access-pla,4,4,1,4,19,0,0
Publications | Page 4 | dhs,/publications,4,4,1,8.25,15,0,0
Publications | dhs,/fr/publications,4,2,2,4.5,8,0,0
Recertification & Mid-certification Public Benefits | dhs,/am/node/1497351,4,3,1.3333333333333333,4.333333333333333,16,0,0
SNAP Eligibility: General Requirements | dhs,/am/service/snap-eligibility-general-requirements,4,4,1,9.25,14,0,0
Senior Wellness Centers | dhs,/am/service/senior-wellness-centers,4,2,2,44,14,0,0
Services for Families Experiencing Homelessness  | dhs,/vi/node/1550661,4,4,1,0.25,16,0,0
Services | dhs,/services/tel:2023997093,4,4,1,11.5,11,0,0
"Substantial Amendment to the Emergency Solutions Grant for Federal FY 2011 Public Hearing July 2 and July 9, 2012 | dhs",/release/substantial-amendment-emergency-solutions-grant-federal-fy-2011-public-hearing-july-2-and,4,4,1,3.5,20,0,0
Summary of the DC Healthcare Alliance Transition - English | dhs,/ko/publication/summary-dc-healthcare-alliance-transition-english,4,4,1,2.75,20,0,0
TANF for District Families | dhs,/am/service/tanf-district-families,4,2,2,48.5,10,0,0
Tania Mortensen | dhs,/es/node/1646056,4,4,1,3.25,18,0,0
Task Force Meeting Notes and Other Supporting Documents | dhs,/fr/publication/task-force-meeting-notes-and-other-supporting-documents,4,4,1,1,16,0,0
