# ----------------------------------------
# Pages and screens: Page path and screen class
# Account: dc.gov
# Property: dcgov GA4
# ----------------------------------------
# 
# Hostname exactly matches does.dc.gov
# Start date: 20250916
# End date: 20251216
Page title and screen class,Page path and screen class,Views,Active users,Views per active user,Average engagement time per active user,Event count,Key events,Total revenue
District of Columbia Unemployment Rate at 5.5% in July | does,/release/district-columbia-unemployment-rate-55-july,1,1,1,10,5,0,0
District of Columbia Unemployment Rate at 6.0 Percent in August | does,/node/1798846,1,1,1,1,3,0,0
District of Columbia Unemployment Rate at 6.3 Percent in January | does,/release/district-columbia-unemployment-rate-63-percent-january,1,1,1,0,3,0,0
District of Columbia Unemployment Rate at 7.0 Percent in June | does,/release/district-columbia-unemployment-rate-70-percent-june,1,1,1,4,5,0,0
District of Columbia Unemployment Rate at 7.5 Percent in April | does,/release/district-columbia-unemployment-rate-75-percent-april,1,1,1,1,5,0,0
District of Columbia Unemployment Rate at 8.1 Percent in February | does,/release/district-columbia-unemployment-rate-81-percent-february,1,1,1,1,4,0,0
District of Columbia Unemployment Rate at 8.4 Percent in January | does,/release/district-columbia-unemployment-rate-84-percent-january,1,1,1,1,5,0,0
"District of Columbia and Washington, DC-MD-VA-WV Metropolitan Statistical Area Occupational Wage, May 2012 | does",/node/683112,1,1,1,4,5,0,0
"District of Columbia and Washington, DC-MD-VA-WV Metropolitan Statistical Area Occupational Wage, May 2012 | does",/publication/district-columbia-and-washington-dc-md-va-wv-metropolitan-statistical-area-occupational,1,1,1,11,5,0,0
Dr. Unique N. Morris-Hughes | does,/es/biography/dr-unique-n-morris-hughes,1,1,1,0,1,0,0
"Educational Attainment of People Working in the District of Columbia by Occupation, September 2013 | does",/node/714272,1,1,1,8,5,0,0
"Educational Attainment of People Working in the District of Columbia by Occupation, September 2013 | does",/publication/educational-attainment-people-working-district-columbia-occupation-september-2013,1,1,1,10,6,0,0
Employer Tax Information - Unemployment Insurance | does,/am/service/employer-tax-information-unemployment-insurance,1,1,1,19,4,0,0
Employment Guidebooks | does,/node/184772,1,1,1,7,5,0,0
Employment Guidebooks | does,/publication/employment-guidebooks,1,1,1,2,5,0,0
Events | does,/calendar/day/2025-06-06/DOES-chinese-中文-1,1,1,1,2,3,0,0
Events | does,/calendar/month/2022-03,1,1,1,0,1,0,0
Events | does,/calendar/month/2022-04,1,1,1,0,1,0,0
Events | does,/calendar/month/2023-07/constants,1,1,1,0,3,0,0
Events | does,/calendar/month/2023-10/amharic-%25E1%258A%25A0%25E1%2588%259B%25E1%2588%25AD%25E1%258A%259B,1,1,1,16,3,0,0
Events | does,/calendar/month/2023-12,1,1,1,0,3,0,0
Events | does,/calendar/month/2024-05/metrics/spa/page_view_timing/aggregate,1,1,1,1,3,0,0
Events | does,/calendar/month/2024-08/ajax/spa/page_view_timing/aggregate,1,1,1,4,2,0,0
Events | does,/calendar/month/2024-09/does-korean-한국어-1,1,1,1,6,5,0,0
Events | does,/calendar/month/2024-11/ajax/page_action/page_action/page_view_timing/aggregate,1,1,1,5,4,0,0
Events | does,/calendar/month/2024-12/ajax/spa/page_action/session_trace/lib/zlib/constants,1,1,1,5,4,0,0
Events | does,/calendar/month/2024-12/does-korean-한국어-1,1,1,1,3,5,0,0
Events | does,/calendar/month/2025-01/strings,1,1,1,7,3,0,0
Events | does,/calendar/month/2025-05/does-korean-한국어-1,1,1,1,3,4,0,0
Events | does,/calendar/month/2025-06/wp-admin/includes,1,1,1,0,5,0,0
Events | does,/calendar/month/2025-07/messages,1,1,1,0,3,0,0
Events | does,/calendar/month/2025-08/ajax/page_view_timing/aggregate,1,1,1,0,3,0,0
Events | does,/calendar/month/2025-09,1,1,1,1,4,0,0
Events | does,/calendar/month/2025-09/wp-admin/includes,1,1,1,17,5,0,0
Events | does,/calendar/month/2025-10,1,1,1,8,2,0,0
Events | does,/calendar/month/2025-10/ajax/ajax/page_action/spa/aggregate,1,1,1,10,4,0,0
Events | does,/calendar/month/2025-10/amharic-%E1%8A%A0%E1%88%9B%E1%88%AD%E1%8A%9B,1,1,1,6,2,0,0
Events | does,/calendar/month/2025-10/gzheader,1,1,1,6,4,0,0
Events | does,/calendar/month/2025-11/inflate,1,1,1,4,5,0,0
Events | does,/calendar/month/2025-12/metrics/spa/page_action/aggregate,1,1,1,9,5,0,0
Events | does,/calendar/month/2026,1,1,1,3,3,0,0
Events | does,/calendar/month/2027-11/does-korean-%25ED%2595%259C%25EA%25B5%25AD%25EC%2596%25B4-1,1,1,1,8,5,0,0
Events | does,/calendar/week/2025-W33,1,1,1,3,6,0,0
Events | does,/calendar/week/2025-W53,1,1,1,10,4,0,0
Events | does,/calendar/year/2024/messages,1,1,1,6,3,0,0
Events | does,/calendar/year/2027,1,1,1,3,4,0,0
Events | does,/calendar/year/inffast,1,1,1,10,3,0,0
Events | does,/calendar/year/www.DCNetworks.org ,1,1,1,0,4,0,0
Federal Government Shutdown Frequently Asked Questions | does,/es/node/1682951,1,1,1,6,5,0,0
Foreign Labor Certification | does,/es/page/foreign-labor-certification,1,1,1,26,4,0,0
French (Français) | does,/es/page/does-french-français-1,1,1,1,0,4,0,0
General UI Information | does,/node/849242/revisions/5840471/view,1,1,1,8,3,0,0
General UI Information | does,/node/849242/revisions/6309801/view,1,1,1,6,3,0,0
George Washington Health Network - Training Program | does,/am/node/1745146,1,1,1,26,3,0,0
Industry Closings and Layoffs WARN Notifications 2016 | does,/page/industry-closings-and-layoffs-warn-notifications-2016,1,1,1,4,5,0,0
Industry Employment Statistics | does,/node/184552,1,1,1,0,3,0,0
Issue Code 55 | does,/node/1538901,1,1,1,0,4,0,0
Kenneth Walker | does,/biography/kenneth-walker-0,1,1,1,0,4,0,0
Labor Market Growth Inches District of Columbia Unemployment Rate Up to 5.2% in March | does,/release/labor-market-growth-inches-district-columbia-unemployment-rate-52-march,1,1,1,0,1,0,0
Labor Market Information News Release Calendar | does,/node/184692,1,1,1,2,5,0,0
Labor Market Information News Release Calendar | does,/publication/labor-market-information-news-release-calendar-2018,1,1,1,3,5,0,0
Labor Market Information News Release Calendar | does,/publication/labor-market-information-news-release-calendar-2020,1,1,1,0,3,0,0
Labor Market Snap Shot | does,/node/184802,1,1,1,2,5,0,0
Labor Statistics | does,/node/184472,1,1,1,28,6,0,0
"Mayor Bowser Announces Minimum Wage Increase Effective July 1, 2022 | does",/release/mayor-bowser-announces-minimum-wage-increase-effective-july-1-2022,1,1,1,23,4,0,0
Mayor Bowser Announces that All DC Government Employees Will Be Required to Get Vaccinated Against COVID-19 | does,/release/mayor-bowser-announces-all-dc-government-employees-will-be-required-get-vaccinated-against,1,1,1,155,3,0,0
Mayor Bowser Invites Employers to Apply for Grants that Will Connect More DC Residents to Earn-and-Learn Opportunities | does,/release/mayor-bowser-invites-employers-apply-grants-will-connect-more-dc-residents-earn-and-learn,1,2,0.5,5.5,7,0,0
Mayor Bowser and Federal Partners to Hold Public Safety Briefing on NATO Summit Preparations | does,/release/mayor-bowser-and-federal-partners-hold-public-safety-briefing-nato-summit-preparations,1,1,1,2,5,0,0
Mayor Bowser to Highlight Public Safety Preparations Ahead of July Fourth Weekend | does,/release/mayor-bowser-highlight-public-safety-preparations-ahead-july-fourth-weekend,1,1,1,0,3,0,0
Mayor Bowser to Visit a Department of Parks and Recreation Culinary Summer Camp | does,/release/mayor-bowser-visit-department-parks-and-recreation-culinary-summer-camp,1,1,1,7,3,0,0
Mayor Marion S. Barry Summer Youth Employment Program | does,/am/service/mayor-marion-s-barry-summer-youth-employment-program,1,1,1,9,3,0,0
Migrant and Seasonal Farm Workers | does,/es/node/1515066,1,1,1,6,5,0,0
Minimum Wage Poster Update Docs | does,/publication/minimum-wage-poster-update-docs,1,1,1,3,3,0,0
Modified District Government Services for DC Emancipation Day | does,/release/modified-district-government-services-dc-emancipation-day,1,1,1,0,4,0,0
Modified District Government Services for Veterans Day 2021 | does,/release/modified-district-government-services-veterans-day-2021,1,1,1,0,3,0,0
Modified District Government Services for Thanksgiving Day | does,/release/modified-district-government-services-2021-thanksgiving-day,1,1,1,0,3,0,0
Modified Government Services for Martin Luther King Jr.’s Birthday | does,/release/modified-district-government-services-for-martin-luther-king-jr-birthday-2022,1,1,1,10,5,0,0
"Modified  District Government Services for July 4, 2023 | does",/release/modified-district-government-services-july-4-2023,1,1,1,0,2,0,0
Modified District Government Services for DC Emancipation Day | does,/release/modified-district-government-services-emancipation-day-april-2025,1,1,1,23,3,0,0
News Room | Page 24 | does,/newsroom,1,1,1,5,5,0,0
News Room | Page 27 | does,/newsroom,1,1,1,11,4,0,0
News Room | Page 6 | does,/newsroom/press-releases,1,1,1,10,5,0,0
Notice of Termination of Coverage (Rescinsion) | does,/node/293762,1,1,1,4,5,0,0
Occupational Employment Statistics | does,/node/184572,1,1,1,2,5,0,0
Occupational Safety and Health | does,/am/service/occupational-safety-and-health,1,1,1,0,3,0,0
Occupational Skills Training | does,/am/service/occupational-skills-training,1,1,1,31,3,0,0
Office of First Source Compliance | does,/am/page/office-of-first-source-employment-program,1,1,1,4,4,0,0
Office of Wage-Hour Compliance | does,/node/1412291,1,1,1,6,4,0,0
On The Job Training | does,/page/job-training/,1,1,1,1,3,0,0
Open Government and FOIA - DOES | does,/am/page/foia-requests-does,1,1,1,11,5,0,0
PFL - Report Documents | does,/publication/pfl-report-documents,1,1,1,2,4,0,0
Page not found | does,/ liheap,1,1,1,0,3,0,0
Page not found | does,/538100,1,1,1,0,3,0,0
Page not found | does,/EEO,1,1,1,3,3,0,0
Page not found | does,/EEO publications,1,1,1,11,3,0,0
Page not found | does,/EmpSPA/Account/Login,1,1,1,15,4,0,0
Page not found | does,/FORRS,1,1,1,2,6,0,0
Page not found | does,/LHEAPs,1,1,1,3,3,0,0
Page not found | does,/am/node/publication/2018-mbsyep-report,1,1,1,1,5,0,0
Page not found | does,/am/node/publication/does-annual-report,1,1,1,7,5,0,0
Page not found | does,/applicants,1,1,1,11,5,0,0
Page not found | does,/biography/bW9ubmlra2,1,1,1,16,5,0,0
Page not found | does,/do,1,1,1,0,2,0,0
Page not found | does,/does for available forms.,1,1,1,3,4,0,0
Page not found | does,/does/lib/does/frames/min_wage_1992.pdf,1,1,1,0,3,0,0
Page not found | does,/does/lib/does/info/DC_FINAL_STATE_PLAN_,1,1,1,3,5,0,0
Page not found | does,/does/lib/does/services/Revised_Admin_Issuance_05-01.pdf,1,1,1,0,4,0,0
Page not found | does,/empspa/home,1,1,1,24,3,0,0
Page not found | does,/empspa/home.,1,1,1,16,3,0,0
Page not found | does,/energyassistance,1,1,1,0,1,0,0
Page not found | does,/eresponse,1,1,1,3,3,0,0
Page not found | does,/eresponse/Account/Login,1,1,1,3,3,0,0
Page not found | does,/file-claim,1,1,1,19,5,0,0
Page not found | does,/fmla,1,1,1,3,3,0,0
Page not found | does,/http://localhost:8451/https://does.dc.gov/sites/default/files/dc/sites/does/page_content/attachments/WAGE-HOUR Laws.pdf/default/files/dc/sites/does/page_content/attachments/WAGE-HOUR Laws.pdf,1,1,1,10,5,0,0
Page not found | does,/https://does.dc.gov/sites/default/files/dc/sites/does/page_content/attachments/img-329112816-0001.pdfsites/default/files/dc/sites/does/page_content/attachments/img-329112816-0001.pdf,1,1,1,0,1,0,0
Page not found | does,/https://does.dc.gov/sites/default/files/dc/sites/does/publication/attachments/PFL Employee FAQ_0.pdfsites/default/files/dc/sites/does/publication/attachments/PFL Employee FAQ_0.pdf,1,1,1,32,3,0,0
Page not found | does,/https://does.dc.gov/sites/default/files/dc/sites/does/publication/attachments/UI Book.pdfsites/default/files/dc/sites/does/publication/attachments/UI Book.pdf,1,1,1,0,1,0,0
Page not found | does,/https://does.dc.gov/sites/default/files/dc/sites/otr/service_content/attachments/7thTaxPractionersInstitute-January2015-AuditDivision.pdfsites/default/files/dc/sites/otr/service_content/attachments/7thTaxPractionersInstitute-January2015-AuditDivision.pdf,1,1,1,52,2,0,0
Page not found | does,/information/district-government,1,1,1,5,3,0,0
Page not found | does,/laborstats,1,1,1,26,3,0,0
Page not found | does,/learn and earn,1,1,1,0,3,0,0
Page not found | does,"/liheap"" /t ""_blank",1,1,1,0,1,0,0
Page not found | does,/liheat.com,1,1,1,9,3,0,0
Page not found | does,/lihelp,1,1,1,12,6,0,0
Page not found | does,/mbsye,1,1,1,4,3,0,0
Page not found | does,/message,1,1,1,2,2,0,0
Page not found | does,/mobile,1,1,1,2,5,0,0
Page not found | does,/node/192372https://does.dc.gov/sites/default/files/dc/sites/does/page_content/attachments/OWC Workers brochure_v2.pdf,1,1,1,13,3,0,0
Page not found | does,/node/86762,1,1,1,0,2,0,0
Page not found | does,/node/external,1,1,1,0,2,0,0
Page not found | does,/node/internal,1,1,1,0,2,0,0
Page not found | does,/node/page/dc-paid-family-leave,1,1,1,3,5,0,0
Page not found | does,/node/page/file-claim,1,1,1,5,6,0,0
Page not found | does,/node/page/office-of-first-source-employment-program,1,1,1,8,5,0,0
Page not found | does,/node/page/office-talent-client-services,1,1,1,1,5,0,0
Page not found | does,/node/page/ui-taxes,1,1,1,9,5,0,0
Page not found | does,/node/service/american-job-center,1,1,1,7,5,0,0
Page not found | does,/node/service/labor-standardsworker-protection,1,1,1,0,3,0,0
Page not found | does,/node/service/occupational-skills-training,1,1,1,5,5,0,0
Page not found | does,/node/tel:18883973742,1,1,1,12,5,0,0
Page not found | does,/node/tel:18889098872,1,1,1,3,5,0,0
Page not found | does,/offices,1,1,1,38,2,0,0
Page not found | does,/p,1,1,1,1,3,0,0
Page not found | does,/pGoogle.comage/file-claim,1,1,1,6,2,0,0
Page not found | does,/page /,1,1,1,6,3,0,0
Page not found | does,/page /dc-paid-family-leave https://dcpaidfamilyleav e.dc.gov,1,1,1,31,5,0,0
Page not found | does,/page/Y2FyZWVyLX,1,1,1,0,2,0,0
Page not found | does,/page/Z3JhbnQtb3,1,1,1,22,3,0,0
Page not found | does,/page/aGJjdS1wdW,1,1,1,0,4,0,0
Page not found | does,/page/accrued-sick-and-safe-leave-act-2008,1,1,1,0,2,0,0
Page not found | does,/page/administrative-hearings-division application for formal hearing,1,1,1,7,3,0,0
Page not found | does,/page/american-job-center-washington-dc,1,1,1,63,3,0,0
Page not found | does,/page/apprenticeship-dc,1,1,1,6,3,0,0
Page not found | does,/page/apprenticeship-information,1,1,1,0,3,0,0
Page not found | does,/page/b2ZmaWNlLW,1,1,1,18,3,0,0
Page not found | does,/page/bGV0LWFpLW,1,1,1,0,2,0,0
Page not found | does,/page/ban-non-compete-agreements-amendment-act-2020,1,1,1,0,4,0,0
Page not found | does,/page/benefit-amounts,1,1,1,0,3,0,0
Page not found | does,/page/board of review,1,1,1,5,3,0,0
Page not found | does,/page/cGFpZC1mYW,1,1,1,0,4,0,0
Page not found | does,/page/cmVzdW1lcy,1,1,1,31,3,0,0
Page not found | does,/page/common-mistakes-made-ui-claimantsgoo,1,1,1,0,2,0,0
Page not found | does,/page/compensation/review/board,1,1,1,2,3,0,0
Page not found | does,/page/d2FnZS10aG,1,1,1,0,2,0,0
Page not found | does,/page/dWktdGF4LW,1,1,1,0,4,0,0
Page not found | does,/page/dc-career-connections-,1,1,1,0,1,0,0
Page not found | does,/page/dc-paid-,1,1,1,1,3,0,0
Page not found | does,/page/dc-paid-family- calculator,1,1,1,1,3,0,0
Page not found | does,/page/dc-paid-family-leave application,1,1,1,6,3,0,0
Page not found | does,/page/dc-paid-family-leave persona',1,1,1,6,3,0,0
Page not found | does,/page/dc-paid-family-leave),1,1,1,1,3,0,0
Page not found | does,/page/dc-worker-labor-and-anti-discrimination-right,1,1,1,9,5,0,0
Page not found | does,/page/dc/-paid-family-leave,1,1,1,44,5,0,0
Page not found | does,/page/dcs-paid-family-leave-program,1,1,1,1,5,0,0
Page not found | does,/page/dc‐paid‐family‐leave,1,1,1,15,5,0,0
Page not found | does,/page/district-columbia-labor-force-unemployment-data,1,1,1,0,3,0,0
Page not found | does,/page/employer-ui-registration,1,1,1,3,4,0,0
Page not found | does,/page/employers-unemployment-insurance-forms,1,1,1,3,5,0,0
Page not found | does,/page/fair-workweek-law,1,1,1,3,5,0,0
Page not found | does,/page/fildcfml-claim,1,1,1,1,3,0,0
Page not found | does,/page/file-SOLIICITUD,1,1,1,0,2,0,0
Page not found | does,/page/file-claim form,1,1,1,3,2,0,0
Page not found | does,/page/file-claim short term disability form,1,1,1,12,3,0,0
Page not found | does,/page/file-claimdcfmla logion,1,1,1,0,2,0,0
Page not found | does,/page/file-claimdoes.dcnetworks.org,1,1,1,16,3,0,0
Page not found | does,/page/file-claimweekly,1,1,1,4,3,0,0
Page not found | does,/page/file-oes,1,1,1,3,3,0,0
Page not found | does,/page/file-unemployment-insurance-ui-claim,1,1,1,0,3,0,0
Page not found | does,/page/file-wage-hour-complaint,1,1,1,0,1,0,0
Page not found | does,/page/file-youclaim,1,1,1,1,3,0,0
Page not found | does,/page/filing-unemployment-compensation,1,1,1,11,4,0,0
Page not found | does,/page/general-ui-inform,1,1,1,1,3,0,0
Page not found | does,/page/george-washington-health-network -dc.govtraining-program,1,1,1,0,1,0,0
Page not found | does,/page/get-know-your-american-job-center,1,1,1,0,1,0,0
Page not found | does,/page/industry-closings-and-layoffs-warn,1,1,1,2,3,0,0
Page not found | does,/page/industry-closings-and-layoffs-warn-n  otifications-2025,1,1,1,0,1,0,0
Page not found | does,/page/industry-closings-and-layoffs-warn-notifications-2025maine,1,1,1,0,2,0,0
Page not found | does,/page/industry-closings-and-layoffs-warn-notifications-{datetime.today().year},1,1,1,0,1,0,0
Page not found | does,/page/job-seekers&sa=U&ved=2ahUKEwiAp42l6rmRAxWjSzABHT3QBccQFnoECAQQAg&usg=AOvVaw2r7FImZRgcs555pc1l-aoM,1,1,1,0,3,0,0
Page not found | does,/page/labor-laws,1,1,1,0,3,0,0
Page not found | does,/page/labor-standards-posters,1,1,1,2,3,0,0
Page not found | does,/page/let-ai-create-your-resumeI,1,1,1,2,3,0,0
Page not found | does,/page/mandatory-workplace-posters,1,1,1,3,5,0,0
Page not found | does,/page/mayor’s-youth-leadership-institute,1,1,1,329,3,0,0
Page not found | does,/page/medstar-washington-hospital-center-training-program deadline,1,1,1,5,3,0,0
Page not found | does,/page/minimum-wage-and-overtime,1,1,1,0,3,0,0
Page not found | does,/page/minimum-wage-and-paid-leave,1,1,1,0,3,0,0
Page not found | does,/page/minimum-wage-increase-july-1-2026,1,1,1,4,5,0,0
Page not found | does,/page/office,1,1,1,0,3,0,0
Page not found | does,/page/office-first-source-employment-program,1,1,1,0,2,0,0
Page not found | does,/page/office-of-first-source-dc cbeemployment-program,1,1,1,9,3,0,0
Page not found | does,/page/office-talent-client-serviceDC MINIMUM WAGE POSTER,1,1,1,1,3,0,0
Page not found | does,/page/office-wage-hour employees,1,1,1,12,4,0,0
Page not found | does,/page/office-wage-hour-,1,1,1,12,3,0,0
Page not found | does,/page/office-wage-hour- employers,1,1,1,0,1,0,0
Page not found | does,/page/office-wage-hour-emplovers,1,1,1,8,4,0,0
Page not found | does,/page/office-wage-hour-employeers,1,1,1,7,3,0,0
Page not found | does,/page/office-wage-hour-employeesAll DC employees are entitled to a certain number of Sick and Safe Leave days based on the size of the employer. Workers who have been denied access to leave may file the Accrued Sick and Safe Leave Claim form.,1,1,1,1,3,0,0
Page not found | does,/page/office-wage-hour-employeesrock auto,1,1,1,0,4,0,0
Page not found | does,/page/office-wage-hour-employers.,1,1,1,12,3,0,0
Page not found | does,/page/office-wage-hour-employers7/21/23: no update2/9/24: no update6/12/24: no update2/4/25: no update,1,1,1,0,1,0,0
Page not found | does,/page/office-wage-hour-employers7/21/23: no update2/9/24: no update6/12/24: updated to July 20242/4/25: no update,1,1,1,0,3,0,0
Page not found | does,/page/office-wage-hour-employers7/21/23: no update2/9/24: no update6/12/24: updated to July 20242/4/25: no update9/17/25: no update,1,1,1,2,2,0,0
Page not found | does,/page/office-wage-hour-employers7/21/23: updated to August 2025 2/9/24: no update6/12/24: updated to July 20242/4/25: no update9/17/25: no update,1,1,1,1,3,0,0
Page not found | does,/page/office-wage-hours-employers,1,1,1,26,4,0,0
Page not found | does,/page/office-wagehour-employees,1,1,1,6,5,0,0
Page not found | does,/page/office-workers-compensation-forms,1,1,1,1,3,0,0
Page not found | does,/page/paid-family-leave-forms,1,1,1,0,3,0,0
Page not found | does,/page/paid-family-leave-program,1,1,1,30,5,0,0
Page not found | does,/page/paid-family-leave-reports,1,1,1,1,3,0,0
Page not found | does,/page/paid-leave-eligibility,1,1,1,0,3,0,0
Page not found | does,/page/paid-sick-and-safe-leave,1,1,1,5,4,0,0
Page not found | does,/page/paid-sick-leave,1,1,1,7,5,0,0
Page not found | does,/page/phlebotomy,1,1,1,2,3,0,0
Page not found | does,/page/post-federal-government-shutdown-frequently-asked-questions-faqs,1,1,1,3,5,0,0
Page not found | does,/page/project-empowerment,1,1,1,0,3,0,0
Page not found | does,/page/reentry-programs,1,1,1,1,4,0,0
Page not found | does,/page/reources,1,1,1,3,3,0,0
Page not found | does,/page/sides-e- response SIDES.HELP@dc.gov,1,1,1,2,3,0,0
Page not found | does,/page/sides-e-responses SIDES.HELP@dc.gov,1,1,1,16,3,0,0
Page not found | does,/page/sides-e-responses-SIDES.HELP@dc.gov,1,1,1,4,3,0,0
Page not found | does,/page/sides-e-responses/SIDES.HELP@dc.gov,1,1,1,20,3,0,0
Page not found | does,/page/sides.help,1,1,1,2,3,0,0
Page not found | does,/page/subcontracting plan,1,1,1,2,3,0,0
Page not found | does,/page/test-internal-link-dcgov-site,1,1,1,2,5,0,0
Page not found | does,/page/ui-tax-employer,1,1,1,3,5,0,0
Page not found | does,/page/ui-tax-employers       DC UI/PFL,1,1,1,6,4,0,0
Page not found | does,/page/ui-tax-employers login,1,1,1,2,2,0,0
Page not found | does,/page/ui-tax-employers or contact us at UITax.Info@dc.gov.,1,1,1,13,5,0,0
Page not found | does,/page/ui-taxes login,1,1,1,3,2,0,0
Page not found | does,/page/unemployment login,1,1,1,3,3,0,0
Page not found | does,/page/unemployment-compensation backus,1,1,1,2,3,0,0
Page not found | does,/page/unemployment-compensation direct deposit,1,1,1,23,5,0,0
Page not found | does,/page/unemployment-compensation),1,1,1,9,3,0,0
Page not found | does,/page/unemployment-compensation-domestic-violence-or-stalking,1,1,1,0,3,0,0
Page not found | does,/page/unemployment-compensation-federal-workers,1,1,1,28,4,0,0
Page not found | does,/page/unemployment-compensation-program,1,1,1,6,3,0,0
Page not found | does,/page/unemployment-compensation/login,1,1,1,2,3,0,0
Page not found | does,/page/unemployment-insurance-claims-and-data,1,1,1,0,4,0,0
Page not found | does,/page/unemployment-insurance-information,1,1,1,0,1,0,0
Page not found | does,/page/unemployment-insurance-program,1,1,1,0,4,0,0
Page not found | does,/page/unemployment-insurance-tax-rates,1,1,1,0,3,0,0
Page not found | does,/page/unemployment-weekly benefits,1,1,1,3,3,0,0
Page not found | does,/page/unemplyment-compensationdcnetworks.org,1,1,1,11,4,0,0
Page not found | does,/page/user/resources-impacted-federal-workers,1,1,1,2,3,0,0
Page not found | does,/page/wage-and-hour-faq,1,1,1,2,3,0,0
Page not found | does,/page/what-unemployment-,1,1,1,0,3,0,0
Page not found | does,/page/what-unemployment-insurance -fraud,1,1,1,7,4,0,0
Page not found | does,/page/what-unemployment-insurance-fraud. 99DF0C5D-8C7A-4BA4-83CD-CFCFAD741C82 9171812 3 of,1,1,1,9,3,0,0
Page not found | does,/page/who-are-district’s-american-job-center-partners-and-what-do-they-do,1,1,1,2,5,0,0
Page not found | does,/page/work-opportunity-tax-credit DC Government,1,1,1,3,3,0,0
Page not found | does,/page/work-opportunity-tax-credit DC Government+1,1,1,1,19,4,0,0
Page not found | does,/page/workers-compensation-DOL.GOV,1,1,1,5,3,0,0
Page not found | does,/page/workers-compensation-does director/,1,1,1,12,3,0,0
Page not found | does,/page/workers-compensation-does fee schedule,1,1,1,0,4,0,0
Page not found | does,/page/workers-compensation-does1-866-,1,1,1,0,4,0,0
Page not found | does,/page/workers-compensation-frequently-asked-questions,1,1,1,4,3,0,0
Page not found | does,/page/workers-compensation-submissions,1,1,1,4,2,0,0
Page not found | does,/page/workplace-notices,1,1,1,10,3,0,0
Page not found | does,/pages/ui-taxes,1,1,1,13,3,0,0
Page not found | does,/pagnt-compensation,1,1,1,0,1,0,0
Page not found | does,/phttps://does.dc.gov/sites/default/files/dc/sites/does/page_content/attachments/img-329112816-0001.pdfage/basic-apprenticeship-standards,1,1,1,18,3,0,0
Page not found | does,/programs,1,1,1,8,4,0,0
Page not found | does,/publication/2025-documents-part-1,1,1,1,4,3,0,0
Page not found | does,/publication/dc-paid-family-leave-annual-report,1,1,1,0,1,0,0
Page not found | does,/publication/employee-notice-accidental-injury-or-occupational-disease,1,1,1,4,3,0,0
Page not found | does,/publication/industry-closings-and-layoffs-warn-notifications-2025,1,1,1,0,1,0,0
Page not found | does,/publication/mandatory-workplace-posters,1,1,1,2,2,0,0
Page not found | does,/publication/notice-compliance-form-no-1-dcwc,1,1,1,3,3,0,0
Page not found | does,/publication/ta-tanisha-wallace,1,1,1,11,3,0,0
Page not found | does,/release/dc-launches-office-residential-conversion-tax-abatement,1,0,0,0,3,0,0
Page not found | does,/release/dc-minimum-wage-increase-1520-july-1-2021,1,1,1,0,3,0,0
Page not found | does,/release/district-columbia-unemployment-rate,1,1,1,5,3,0,0
Page not found | does,/release/does-announces-annual-report-paid-family-leave-program,1,1,1,3,3,0,0
Page not found | does,/resours,1,1,1,4,2,0,0
Page not found | does,"/service/""contracts for housekeepers"" ""already working"" DC 2023-worker-employment-rights",1,1,1,3,2,0,0
Page not found | does,/service/YXBwcmVudG,1,1,1,0,4,0,0
Page not found | does,/service/aG93LWJlLW,1,1,1,0,4,0,0
Page not found | does,/service/aGlnaC1zY2,1,1,1,0,2,0,0
Page not found | does,/service/accrued-sick-and-safe-leave-act,1,1,1,5,5,0,0
Page not found | does,/service/additional-security-tax-ast,1,1,1,0,3,0,0
Page not found | does,/service/administrative-hearings-division,1,1,1,0,3,0,0
Page not found | does,/service/american-job-center (202) 724-7000. The call center cannot schedule in-person appointments. SCHEDULE IN PERSON APPTS: American Job Center Scheduling System - Partner Services (Virtual Appointments),1,1,1,3,3,0,0
Page not found | does,/service/american-job-center 2027242337,1,1,1,1,4,0,0
Page not found | does,"/service/american-job-center Service Contact: American Job Center Contact Email: does@dc.gov Contact Phone: (202) 724-7000 Office Hours: Monday to Friday, 8:30 am to 4:30 pm",1,1,1,4,3,0,0
Page not found | does,/service/apply-unemployment-benefits,1,1,1,14,4,0,0
Page not found | does,/service/apply-unemployment-compensation,1,1,1,3,4,0,0
Page not found | does,/service/apply-unemployment-insurance,1,1,1,3,3,0,0
Page not found | does,/service/apply-unemployment-insurance-benefits,1,1,1,0,3,0,0
Page not found | does,/service/apprenticeships HVAC,1,1,1,5,3,0,0
Page not found | does,/service/apprenticeships apply,1,1,1,2,3,0,0
Page not found | does,/service/apprenticeshipsps,1,1,1,2,3,0,0
Page not found | does,/service/apprenticship,1,1,1,8,3,0,0
Page not found | does,/service/apprenticships,1,1,1,9,2,0,0
Page not found | does,/service/bGlhYmlsaX,1,1,1,9,5,0,0
Page not found | does,/service/bureau-workforce-and-federal-programs,1,1,1,4,3,0,0
Page not found | does,/service/c2Nob29sLX,1,1,1,0,2,0,0
Page not found | does,/service/cHJvamVjdC,1,1,1,0,2,0,0
Page not found | does,/service/career-preparation-instructor,1,1,1,1,5,0,0
Page not found | does,/service/career-services,1,0,0,0,2,0,0
Page not found | does,/service/child-labor-law-compliance,1,1,1,13,4,0,0
Page not found | does,/service/claimant-eeligibility,1,1,1,0,3,0,0
Page not found | does,/service/complaints-wage-and-hour,1,1,1,0,4,0,0
