# ----------------------------------------
# Pages and screens: Page path and screen class
# Account: dc.gov
# Property: dcgov GA4
# ----------------------------------------
# 
# Hostname exactly matches otr.cfo.dc.gov
# Start date: 20250916
# End date: 20251216
Page title and screen class,Page path and screen class,Views,Active users,Views per active user,Average engagement time per active user,Event count,Key events,Total revenue
March 2017 Discount Tax Sale | otr,/node/1218536,2,1,2,13,5,0,0
Miscellaneous DC Tax Forms and Publications | otr,/es/page/miscellaneous-dc-tax-forms-and-publications,2,2,1,16.5,9,0,0
Motor Fuel Tax Return | otr,/es/page/motor-fuel-tax-return,2,2,1,17.5,9,0,0
Motor Vehicle Fuel Tax | otr,/am/node/1345381,2,2,1,14,10,0,0
Motor Vehicle Fuel Tax | otr,/zh-hant/node/1345381,2,2,1,1,12,0,0
MyTax.DC.gov | otr,/am/mytaxdc,2,3,0.6666666666666666,34.666666666666664,5,0,0
News Room | otr,/am/newsroom,2,2,1,67,8,0,0
Notice 2014-04: OTR Identity Verification Program | otr,/publication/notice-2014-04-otr-identity-verification-program,2,2,1,3,10,0,0
Notice of Delinquency (TDI) | otr,/am/node/1790856,2,2,1,54.5,10,0,0
Notice of Delinquency (TDI) | otr,/zh-hant/node/1790856,2,2,1,0,9,0,0
Notice of Increase in the Surtax on Cigarette Packages for Tax Year 2024 | otr,/publication/notice-increase-surtax-cigarette-packages-tax-year-2024,2,2,1,10.5,8,0,0
Notices Regarding Combined Reporting | otr,/am/page/notices-regarding-combined-reporting,2,2,1,3.5,10,0,0
Notices Regarding Combined Reporting | otr,/es/page/notices-regarding-combined-reporting,2,2,1,2.5,8,0,0
Notices Regarding Combined Reporting | otr,/ko/page/notices-regarding-combined-reporting,2,2,1,10,6,0,0
Nursing Facility Assessment | otr,/node/1345326,2,2,1,2,5,0,0
OTR Audit Division | otr,/es/page/otr-audit-division,2,2,1,3.5,5,0,0
OTR Audits | otr,/zh-hant/page/otr-audits,2,2,1,0,9,0,0
OTR Coronavirus Information and Guidance | otr,/am/node/1467721,2,2,1,13.5,8,0,0
OTR Customer Service Center | otr,/vi/service/customer-service-center,2,1,2,17,5,0,0
OTR Customer Service Center | otr,/zh-hant/service/otr-customer-service-center-0,2,2,1,11,8,0,0
OTR Declaratory Orders | otr,/am/page/otr-declaratory-orders,2,2,1,27,8,0,0
OTR Declaratory Orders | otr,/vi/page/otr-declaratory-orders,2,2,1,8.5,10,0,0
OTR Declaratory Orders | otr,/zh-hant/page/otr-declaratory-orders,2,2,1,0,9,0,0
OTR Extends Customer Service Centers Hours | otr,/release/otr-extends-customer-service-centers-hours,2,1,2,0,3,0,0
OTR Form | otr,/page/otr-form,2,1,2,12,6,0,0
OTR Guidance Related to COVID-19 Pandemic | otr,/fr/node/1467721,2,2,1,4,10,0,0
OTR Guidance Related to COVID-19 Pandemic | otr,/ko/node/1467721,2,2,1,3,6,0,0
OTR Guidance Related to COVID-19 Pandemic | otr,/zh-hant/node/1467721,2,2,1,0,8,0,0
"OTR Held Virtual Annual Tax Practitioners Institute Workshop on January 11, 2024 | otr",/service/otr-held-virtual-annual-tax-practitioners-institute-workshop-january-11-2024,2,2,1,20.5,8,0,0
OTR Language Access and Translations | otr,/am/publication/otr-language-access-and-translations,2,2,1,3.5,8,0,0
OTR Notice 2013-04: Combined Reporting - Seven Month Extension of Time to File a Return for Calendar and Fiscal Year Combined Reporting Filers | otr,/publication/otr-notice-2013-04-combined-reporting-seven-month-extension-time-file-return-calendar,2,2,1,3,5,0,0
"OTR Notice 2020-06 Taxation of Food, Drink, and Alcohol in the District of Columbia | otr",/release/otr-notice-2020-06-taxation-food-drink-and-alcohol-district-columbia,2,2,1,2,9,0,0
OTR Notices (ROD Related) | otr,/es/page/recorder-deeds-notices,2,2,1,0,8,0,0
OTR Notices (ROD Related) | otr,/fr/page/recorder-deeds-notices,2,3,0.6666666666666666,6,9,0,0
OTR Policy Related to Processing Returns Filed With Individual Taxpayer Identification Number (ITIN) | otr,/es/node/1312531,2,2,1,15.5,10,0,0
OTR Private Letter Rulings | otr,/am/page/otr-private-letter-rulings,2,3,0.6666666666666666,15.333333333333334,12,0,0
OTR Private Letter Rulings | otr,/es/page/otr-private-letter-rulings,2,2,1,17,9,0,0
OTR Private Letter Rulings | otr,/zh-hant/page/otr-private-letter-rulings,2,2,1,0,9,0,0
OTR Resources and Information | otr,/am/page/otr-resources-and-information,2,2,1,7,5,0,0
OTR Strategic Plan | otr,/am/node/1793661,2,2,1,3,10,0,0
OTR Tax Notice 2011-06: State or Municipal Bond Income for DC Individuals | otr,/node/385422,2,2,1,21.5,7,0,0
OTR Tax Notice 2013-06: Real Property Owner’s Guide to the Tax Sale Redemption Process | otr,/publication/otr-tax-notice-2013-06-real-property-owner’s-guide-tax-sale-redemption-process,2,2,1,4.5,8,0,0
OTR Tax Notice 2019-05 Regarding Increase in Transfer and Recordation Tax Rates for Deeds Relating to Commercial Properties Where Consideration Is $2 Million or More | otr,/publication/otr-tax-notice-2019-05-regarding-increase-transfer-and-recordation-tax-rates-deeds,2,2,1,5,10,0,0
OTR Tax Notices and Guidance | otr,/es/page/otr-tax-notices-and-guidance,2,2,1,4,9,0,0
OTR Tax Notices and Guidance | otr,/page/notices-tax-law-and-guidance,2,2,1,2,10,0,0
OTR Tax Notices and Guidance | otr,/zh-hant/page/otr-tax-notices-and-guidance,2,2,1,0,8,0,0
OTR Tax Rulings | otr,/es/page/otr-tax-rulings,2,2,1,16.5,9,0,0
OTR Tax Rulings | otr,/page/tax-rulings-tax-law-and-guidance,2,2,1,4.5,8,0,0
OTR Tax Rulings | otr,/zh-hant/page/otr-tax-rulings,2,2,1,0,10,0,0
OTR Works to Resolve Issues Related to Penalties and Interest on Deferred Sales Tax Payments | otr,/node/1489086,2,2,1,3.5,5,0,0
Open Government and FOIA - OTR | otr,/vi/page/open-government-and-foia-otr,2,2,1,12,10,0,0
Other Business Tax Types | otr,/zh-hant/node/1793936,2,2,1,1,11,0,0
Outline of the Estimated Tax Penalty for Individual Taxpayers | otr,/vi/page/outline-estimated-tax-penalty-individual-taxpayers,2,2,1,1,4,0,0
Page not found | otr,/am/node/1305426,2,1,2,0,5,0,0
Page not found | otr,/node/1195766,2,2,1,1.5,6,0,0
Page not found | otr,/node/1272871).,2,2,1,18,3,0,0
Page not found | otr,/node/500352,2,2,1,32.5,6,0,0
Page not found | otr,/node/684452,2,2,1,0,5,0,0
Page not found | otr,/page/bmV3LWJ1c2,2,2,1,40.5,8,0,0
Page not found | otr,/page/business-tax-forms-and-publications-2024-tax-filing-season-tax-year-2024,2,2,1,5.5,4,0,0
Page not found | otr,/page/cmVhbC1wcm,2,2,1,0,2,0,0
Page not found | otr,/page/commercial-refianance-and-modification-recording,2,1,2,4,5,0,0
Page not found | otr,/page/commercial-refianance-and-modification-recording-requirements,2,1,2,40,4,0,0
Page not found | otr,/page/contact-otrs-customer-service,2,2,1,7,8,0,0
Page not found | otr,/page/corporate-franchise-tax-forms,2,2,1,3.5,7,0,0
Page not found | otr,/page/corporation-franchise-tax-forms,2,2,1,14.5,9,0,0
Page not found | otr,/page/d2l0aGhvbG,2,2,1,0,6,0,0
Page not found | otr,/page/dc-withholding-tax-forms,2,1,2,16,8,0,0
Page not found | otr,/page/exemptions,2,2,1,6.5,8,0,0
Page not found | otr,/page/franchise-tax-forms-instructions,2,1,2,31,5,0,0
Page not found | otr,/page/individual-income-tax-refund-status,2,2,1,5.5,8,0,0
Page not found | otr,/page/motor-vehicle-excise-tax-exemptions,2,2,1,0,7,0,0
Page not found | otr,/page/real-property-records-search,2,1,2,15,5,0,0
Page not found | otr,/page/real-property-tax-database-search/n/nThis,2,2,1,0,6,0,0
Page not found | otr,/page/register-business,2,2,1,10,5,0,0
Page not found | otr,/page/sales-and-use-tax,2,2,1,0,6,0,0
Page not found | otr,/page/sitemap.xml,2,2,1,0,6,0,0
Page not found | otr,/page/tax-forms,2,1,2,20,6,0,0
Page not found | otr,/release/2025-first-come-first-served-special-deed-tax-sale,2,1,2,96,6,0,0
Page not found | otr,/release/otr-tax-notice-2023-01-sales-and-use-tax-rate-increase-transient-accommodations; https:/otr.cfo.dc.gov/release/parking-sales-and-use-tax-rate-increase; https:/otr.cfo.dc.gov/page/taxable-and-non-taxable-services; https:/dc.gov/sites/default/files/dc/sites/otr/publication/attachments/tax_guide_hotels.pdf; https:/cfo.dc.gov/page/tax-rates-and-revenues-sales-and-use-taxes-alcoholic-beverage-taxes-and-tobacco-taxes,2,1,2,26,6,0,0
Page not found | otr,/release/taxation-digital-goods-district-columbia.,2,2,1,11.5,4,0,0
Page not found | otr,/service/cmVjb3JkZX,2,2,1,0,4,0,0
Page not found | otr,/service/individual-income-tax-filing-information,2,1,2,10,6,0,0
Page not found | otr,/service/otr-recorder-deeds].,2,2,1,5,9,0,0
Page not found | otr,/service/real-property-recorded-documents,2,2,1,31.5,10,0,0
Page not found | otr,/sitemap.xml,2,2,1,0,6,0,0
Page not found | otr,/sites/default/files/dc/sites/otr/page_content/attachments/Copy of FINAL Copy of Tax Sale 2016 News Paper FILE 8.11.2016.pdf,2,1,2,7,4,0,0
Page not found | otr,/sites/default/files/dc/sites/otr/page_content/attachments/Washington_Times_Newspaper_Publication_6_18_2025.pdf&sa=U&ved=2ahUKEwikm6jvvfKPAxVfM1kFHUU0ChcQFnoECAcQAg&usg=AOvVaw0-tbW_CkTxO_o-ydU_POsM,2,2,1,0,6,0,0
Page not found | otr,/sites/default/files/dc/sites/otr/publication/attachments/2018 D- 4.pdf,2,1,2,12,6,0,0
Page not found | otr,/sites/default/files/dc/sites/otr/publication/attachments/2019 Tax Sale List.pdf,2,1,2,17,6,0,0
Page not found | otr,/sites/default/files/dc/sites/otr/publication/attachments/2023_D-30_https://otr.cfo.dc.gov/sites/default/files/dc/sites/otr/publication/attachments/2023_D-30_Book_Final_012224_red.pdfBook_Final_012224_red.pdf,2,2,1,7,7,0,0
Page not found | otr,/sites/default/files/dc/sites/otr/publication/attachments/2023_D-4.pdf,2,2,1,12,7,0,0
Page not found | otr,/sites/default/files/dc/sites/otr/publication/attachments/2024 D-4.pdf,2,1,2,7,7,0,0
Page not found | otr,/sites/default/files/dc/sites/otr/publication/attachments/2024 DC LIHTC instructions v2.0_0.pd,2,1,2,3,6,0,0
Page not found | otr,/sites/default/files/dc/sites/otr/publication/attachments/2024_D-40ES.pdf,2,1,2,0,4,0,0
Page not found | otr,/sites/default/files/dc/sites/otr/publication/attachments/2025_D-40ES.pdf,2,1,2,22,6,0,0
Page not found | otr,/sites/default/files/dc/sites/otr/publication/attachments/ASD-201 RPT PI Wavier Request Form 2.13.20.pdf,2,2,1,12.5,6,0,0
Page not found | otr,/sites/default/files/dc/sites/otr/publication/attachments/D-4A.pdf,2,2,1,8,7,0,0
Page not found | otr,/sites/default/files/dc/sites/otr/publication/attachments/FP-100 HOMESTEAD RECONFIRMATION_FILL-IN 01112018.pdf,2,1,2,86,6,0,0
Page not found | otr,/sites/default/files/dc/sites/otr/publication/attachments/FR-127_Change_of_Address_Form.pdf,2,1,2,15,5,0,0
Page not found | otr,/sites/default/files/dc/sites/otr/publication/attachments/FR-164.pdf,2,1,2,6,4,0,0
Page not found | otr,/sites/default/files/dc/sites/otr/publication/attachments/FR-500_2018.pdf,2,1,2,64,9,0,0
Page not found | otr,/sites/default/files/dc/sites/otr/publication/attachments/MyTax.DC_.gov -Tobacco Products Excise Tax Return Guide.pdf,2,1,2,13,6,0,0
Page not found | otr,/sites/default/files/dc/sites/otr/publication/attachments/OTR-368 CERT OF RESALE 05.25.16.pdf ,2,1,2,11,6,0,0
Page not found | otr,/sites/default/files/dc/sites/otr/publication/attachments/OTR368REV0812FILL-IN.pdf,2,2,1,5,7,0,0
Page not found | otr,/sites/default/files/dc/sites/otr/publication/attachments/ROD-11-Form_FY_2022.pdf,2,2,1,0,6,0,0
Page not found | otr,/sites/default/files/dc/sites/otr/publication/attachments/Reduced Recordation Tax Rate for First-Time Homebuyers FY%,2,2,1,18.5,7,0,0
Page not found | otr,/sites/default/files/dc/sites/otr/publication/attachments/rod-21.pdf,2,1,2,6,7,0,0
Page not found | otr,/sites/default/files/dc/sites/otr/publication/attachments/rod-4.pdf,2,1,2,12,4,0,0
Page not found | otr,/sites/default/files/dc/sites/otr/publication/attahttp://localhost:8451/https://otr.cfo.dc.gov/sites/default/files/dc/sites/otr/publication/attachments/Domicile OTR Tax Notice_final.pdfchments/Domicile OTR Tax Notice_final.pdf,2,1,2,21,4,0,0
Page not found | otr,/sites/default/files/dc/sites/otr/publication/attahttps://otr.cfo.dc.gov/sites/default/files/dc/sites/otr/publication/attachments/otr_notice_2011-06_0.pdfchments/otr_notice_2011-06_0.pdf,2,2,1,299,6,0,0
Page not found | otr,/sites/default/files/dc/sites/otr/publicationattachments/sharp@dc.gov_20140909_110358.pdf,2,1,2,37,6,0,0
Page not found | otr,/sites/default/files/dc/sites/otr/release_content/attachments/TY-2026-,2,2,1,1,7,0,0
Page not found | otr,/sites/default/fileshttps://otr.cfo.dc.gov/sites/default/files/dc/sites/otr/publication/attachments/Domicile OTR Tax Notice_final.pdf/dc/sites/otr/publication/attachments/Domicile OTR Tax Notice_final.pdf,2,2,1,38,6,0,0
Payment Options for Individual Income Tax | otr,/am/service/payment-options-individual-income-tax,2,2,1,36.5,6,0,0
Power of Attorney | otr,/am/node/1799266,2,2,1,384.5,7,0,0
Power of Attorney | otr,/es/node/1799266,2,2,1,5,9,0,0
Power of Attorney | otr,/ko/node/1799266,2,2,1,5,7,0,0
Power of Attorney | otr,/zh-hant/node/1799266,2,2,1,0,9,0,0
Professional Baseball-Related Fees and Taxes | otr,/es/page/professional-baseball-related-fees-and-taxes,2,2,1,15,10,0,0
"Properties Excluded From 2016 Tax Sale as of July 19, 2016 | otr",/node/1172246,2,1,2,9,4,0,0
Properties Exempt From Taxation | otr,/es/publication/properties-exempt-taxation,2,2,1,1,9,0,0
Properties Exempt From Taxation | otr,/fr/publication/properties-exempt-taxation,2,2,1,2,10,0,0
Publications | Page 10 | otr,/publications/spa/aggregate,2,2,1,0,7,0,0
Publications | Page 177 | otr,/publications/FP-100,2,1,2,21,8,0,0
Publications | Page 238 | otr,/publications/page_view_timing/aggregate,2,2,1,0,6,0,0
Publications | Page 4 | otr,/publications/FP-100,2,2,1,22.5,8,0,0
Publications | Page 50 | otr,/publications/FP-100,2,1,2,28,7,0,0
Publications | Page 66 | otr,/publications/FP-100,2,2,1,10.5,6,0,0
Publications | Page 69 | otr,/publications/page_view_event/aggregate,2,2,1,11.5,7,0,0
Publications | otr,/publications/page_view_event/aggregate,2,2,1,17.5,9,0,0
Publications | otr,/publications/page_view_timing/aggregate,2,2,1,7.5,3,0,0
Qualified Hi-Tech Companies (QHTC) Tax Forms | otr,/page/qualified-hi-tech-companies-qhtc-tax-forms,2,1,2,3,5,0,0
Qualified High Technology Companies | otr,/node/401942,2,2,1,2.5,10,0,0
Qualified High-Tech Companies Tax Forms | otr,/zh-hant/page/qualified-high-tech-companies-tax-forms,2,2,1,0,7,0,0
REVISED: Combined Reporting Transitional Issues | otr,/publication/revised-combined-reporting-transitional-issues,2,2,1,2.5,8,0,0
ROD 13 - Release of Condominium Lein for Assessments Due | otr,/publication/rod-13-release-condominium-lein-assessments-due,2,2,1,9,10,0,0
ROD 15 - Notice of Cancellation of Foreclosure Sale of Real Property or Condominium Unit | otr,/publication/rod-15-notice-cancellation-foreclosure-sale-real-property-or-condominium-unit,2,1,2,13,6,0,0
ROD 22 - Release of Lien - Hospital | otr,/publication/rod-22-release-lien-hospital,2,1,2,5,6,0,0
ROD 7 - Exemptions - Recordation | otr,/ko/publication/rod-7-exemptions-recordation,2,2,1,5.5,10,0,0
ROD Related Notices | otr,/am/page/rod-related-notices,2,2,1,2,3,0,0
Real Property Assessment Appeal Rights & Application | otr,/es/page/real-property-assessment-appeal-rights-application,2,2,1,13.5,7,0,0
Real Property Assessment Appeal Rights & Application | otr,/fr/page/real-property-assessment-appeal-rights-application,2,2,1,3.5,8,0,0
Real Property Assessment Appeal Rights & Application | otr                     - HVKeyboard Hide,/page/real-property-assessment-appeal-rights-application,2,1,2,0,5,0,0
Real Property Assessments and Appeals FAQs | otr,/am/page/real-property-assessments-and-appeals-faqs,2,2,1,41.5,8,0,0
Real Property Assessments and Appeals FAQs | otr,/es/page/real-property-assessments-and-appeals-faqs,2,2,1,19,5,0,0
Real Property Assessments and Appeals | otr,/vi/node/377492,2,1,2,33,6,0,0
Real Property FAQs | otr,/am/node/1794811,2,2,1,13,9,0,0
Real Property Geographic Information Systems (GIS) Program | otr,/am/page/real-property-geographic-information-systems-gis-program,2,2,1,44,6,0,0
Real Property Geographic Information Systems (GIS) Program | otr,/vi/page/real-property-geographic-information-systems-gis-program,2,2,1,7,5,0,0
Real Property Online Income and Expense Reports (Electronic) | otr,/fr/page/real-property-online-income-and-expense-reports-electronic,2,2,1,10.5,10,0,0
Real Property Online Income and Expense Reports (Electronic) | otr,/page/real-property-online-income-and-expense-reports-tax-year-2023-electronic,2,2,1,7,10,0,0
Real Property Payments & Billing | otr,/ko/node/1793911,2,2,1,0,8,0,0
Real Property Tax Brochure | otr,/publication/real-property-tax-brochure,2,2,1,30,4,0,0
Real Property Tax Certificate | otr                     - CKeyboard Hide,/page/real-property-tax-certificate,2,1,2,0,3,0,0
Real Property Tax Credits | otr,/es/node/377552,2,2,1,2.5,7,0,0
Real Property Tax Credits | otr,/ko/node/377552,2,2,1,2,10,0,0
Real Property Tax Database Search | otr,/zh-hant/page/real-property-tax-database-search,2,2,1,1,9,0,0
Real Property Tax Forms | otr,/es/page/real-property-tax-forms,2,2,1,10.5,8,0,0
Real Property Tax Forms | otr,/zh-hant/page/real-property-tax-forms,2,2,1,0,4,0,0
Real Property Tax Lien Sale and Resources | otr,/es/page/real-property-tax-sale,2,2,1,3.5,9,0,0
Real Property Tax Lien Sale and Resources | otr,/fr/page/real-property-tax-lien-sale,2,3,0.6666666666666666,5.666666666666667,11,0,0
Real Property Tax Lien Sale and Resources | otr,/ko/page/real-property-tax-sale,2,2,1,2,8,0,0
Real Property Tax Payments Can Now Be Made With Credit Cards Via MyTax.DC.gov | otr,/release/real-property-tax-payments-can-now-be-made-credit-cards-mytaxdcgov,2,2,1,19,8,0,0
Real Property Tax Rates and Billing FAQs | otr,/es/page/real-property-tax-rates-and-billing-faqs,2,1,2,9,4,0,0
Real Property Tax Rates and Billing | otr,/es/node/377592,2,2,1,13,6,0,0
Real Property Tax Relief | otr,/am/node/1793916,2,2,1,10.5,8,0,0
Real Property Tax Relief | otr,/fr/node/1793916,2,2,1,5,8,0,0
"Real Property Tax Reliefs, Credits, and Deductions | otr",/fr/page/other-credits-and-deductions,2,3,0.6666666666666666,3.3333333333333335,8,0,0
Real Property Tax Sale | otr,/publication/real-property-tax-sale,2,2,1,40,6,0,0
Real Property Tax Suite Now Available at MyTax.DC.gov | otr,/node/1511646,2,1,2,195,6,0,0
Real Property | otr,/fr/node/1791286,2,2,1,0,7,0,0
Real Property | otr,/zh-hant/node/1791286,2,2,1,0,10,0,0
Real Property/Bid Tax Online Bill Payment | otr,/fr/page/real-propertybid-tax-online-bill-payment,2,2,1,2.5,10,0,0
Rebate Programs-Resource Manual | otr,/node/1470736,2,2,1,4.5,9,0,0
Recordation & Transfer Tax Exemption Requirements | otr,/page/recording-transfer-tax-exemption-requirements,2,2,1,0,7,0,0
Recordation & Transfer Tax Exemption Requirements | otr,/zh-hant/node/1793851,2,2,1,0,9,0,0
Recorder of Deeds Frequently Asked Questions (FAQs) | otr,/am/service/recorder-deeds-frequently-asked-questions-faqs,2,2,1,159.5,12,0,0
Recorder of Deeds Services | otr,/es/service/recorder-deeds-services,2,2,1,15,4,0,0
Recorder of Deeds | otr,/zh-hant/node/1791291,2,2,1,0,8,0,0
Refund FAQs | otr,/am/node/1794966,2,2,1,27.5,8,0,0
Refund FAQs | otr,/zh-hant/node/1794966,2,2,1,0.5,9,0,0
Request an OTR Speaker | otr,/page/request-otr-speaker,2,1,2,14,6,0,0
Request for Reconsideration of a Collection Decision | otr,/es/page/request-reconsideration-collection-decision,2,2,1,4,9,0,0
Request for Reconsideration of a Collection Decision | otr,/node/389012,2,2,1,2,7,0,0
Request for Reconsideration of a Collection Decision | otr,/zh-hant/page/request-reconsideration-collection-decision,2,2,1,0,9,0,0
Requirement to File Certain Quarterly Corporation Franchise and Unincorporated Franchise Estimated Tax Returns and to Make Corporation Franchise and Unincorporated Franchise Estimated Tax Payments Electronically | otr,/publication/requirement-file-certain-quarterly-corporation-franchise-and-unincorporated-franchise,2,2,1,3,10,0,0
Requirement to File Monthly Sales Tax Returns and to Make Payments Electronically | otr,/publication/requirement-file-monthly-sales-tax-returns-and-make-payments-electronically,2,3,0.6666666666666666,5.666666666666667,11,0,0
Requirement to File Monthly Sales Tax Returns and to Make Sales Tax Payments Electronically for Certain Professional Baseball-Related Sales | otr,/publication/requirement-file-monthly-sales-tax-returns-and-make-sales-tax-payments-electronically,2,2,1,4,10,0,0
Residential Split Tax Rate FAQ | otr,/node/1771051,2,2,1,7.5,7,0,0
Residential Utility Exemption | otr,/publication/residential-utility-exemption,2,2,1,2,6,0,0
Responding to a Verification Request From OTR | otr,/fr/node/1448536,2,2,1,5,10,0,0
Responding to a Verification Request From OTR | otr,/node/1448536,2,2,1,14,5,0,0
Restrictions on District Government Employees Participating in Tax Sale | otr,/publication/restrictions-district-government-employees-participating-tax-sale,2,2,1,1,10,0,0
Review of IRS Advisory on PrePayment of Real Property Taxes | otr,/release/review-irs-advisory-prepayment-real-property-taxes-dec30,2,2,1,56,8,0,0
Sales & Use Tax | otr,/vi/node/1794126,2,2,1,13.5,6,0,0
Sales Tax Increase on Alcoholic Beverages Off Premise Alcoholic Beverages | otr,/publication/sales-tax-increase-alcoholic-beverages-premise-alcoholic-beverages,2,2,1,4.5,10,0,0
Sales Tax Information and Guidance | otr,/am/page/sales-tax-information-and-guidance,2,2,1,2,9,0,0
Sales Tax Information and Guidance | otr,/es/page/sales-tax-information-and-guidance,2,2,1,16,10,0,0
Sales Tax Information and Guidance | otr,/zh-hant/page/sales-tax-information-and-guidance,2,2,1,0,9,0,0
Sales Tax on Data Processing Services | otr,/am/page/sales-tax-data-processing-services,2,2,1,1.5,4,0,0
Sales Tax on Data Processing Services | otr,/page/data-processing-services,2,2,1,0,7,0,0
Sales and Use Tax FAQs | otr,/zh-hant/node/1794936,2,2,1,1,11,0,0
Sales and Use Tax Forms | otr,/node/671802,2,1,2,15,6,0,0
Sales and Use Tax Instructions | otr,/am/node/1794896,2,2,1,10.5,9,0,0
Schedule UB 2007 Business Credits | otr,/node/426842,2,2,1,15.5,10,0,0
Services | otr,/vi/services,2,2,1,1.5,10,0,0
Small Retailer Property Tax Relief Credit Frequently Asked Questions (FAQs) | otr,/es/node/1379636,2,2,1,18,6,0,0
Small Retailer Property Tax Relief Credit Frequently Asked Questions (FAQs) | otr,/node/1379636,2,2,1,20.5,9,0,0
Small Retailer Property Tax Relief Credit Frequently Asked Questions (FAQs) | otr,/page/small-retailer-property-tax-relief-credit-frequently-asked-questions-faqs/,2,1,2,10,7,0,0
Software Developer Information | otr,/am/page/software-developer-information,2,2,1,3.5,8,0,0
Special Events | otr,/es/page/special-events,2,2,1,2.5,10,0,0
Sports Facilities Fee Gross Receipts Tax Explanation and Rates | otr,/node/389262,2,1,2,20,5,0,0
Sports Facilities Fee | otr,/fr/node/1345186,2,2,1,10,9,0,0
Sports Facilities Fee | otr,/zh-hant/node/1345186,2,2,1,0,10,0,0
TY 2023 Appraiser Reference Materials | otr,/node/1587991,2,2,1,2.5,8,0,0
TY 2024 Appraiser Reference Materials | otr,/publication/ty-2024-appraiser-reference-materials,2,2,1,2.5,5,0,0
Tax Clarity Act Changes | otr,/es/page/tax-clarity-act-changes,2,3,0.6666666666666666,5.333333333333333,9,0,0
Tax Clarity Act Changes | otr,/fr/page/tax-clarity-act-changes,2,2,1,39,7,0,0
Tax Clarity Act Changes | otr,/ko/page/tax-clarity-act-changes,2,2,1,0,5,0,0
Tax Exemptions Frequently Asked Questions (FAQs) | otr,/node/381262,2,2,1,15,7,0,0
Tax Filing Tips | otr,/ko/page/tax-filing-tips,2,2,1,33,7,0,0
Tax Forms & Instructions | otr,/zh-hant/node/1794686,2,2,1,0,9,0,0
Tax Fraud Hotline and Tax Related Identity Theft | otr,/es/page/tax-fraud-hotline-and-tax-related-identity-theft,2,2,1,0,4,0,0
Tax Law and Guidance | otr,/am/page/tax-law-and-guidance,2,2,1,15,8,0,0
Tax Law and Guidance | otr,/ko/page/tax-law-and-guidance,2,2,1,11.5,6,0,0
Tax Preparers Cautioned About New Scam Involving Tax Software | otr,/release/tax-preparers-cautioned-about-new-scam-involving-tax-software,2,1,2,0,5,0,0
Tax on State and Municipal Bond Income for Individuals Repealed | otr,/node/626442,2,2,1,20,4,0,0
Taxable and Non-Taxable Services | otr,/es/page/taxable-and-non-taxable-services,2,2,1,4,8,0,0
Taxation of Digital Goods in the District of Columbia | otr,/node/1376611,2,1,2,0,2,0,0
Taxpayer Advocate FAQs | otr,/zh-hant/node/1794826,2,2,1,0,8,0,0
Taxpayer Advocate | otr,/am/node/1794796,2,2,1,11.5,10,0,0
Taxpayer Advocate | otr,/fr/node/1794796,2,2,1,22.5,8,0,0
Taxpayer Advocate | otr,/ko/node/1794796,2,2,1,8.5,9,0,0
Taxpayer Advocate | otr,/zh-hant/node/1794796,2,2,1,0,9,0,0
Taxpayer Appeal Rights | otr,/node/399622,2,2,1,3,7,0,0
Taxpayer Resources | otr,/zh-hant/node/1794601,2,2,1,0,9,0,0
"Taxpayer Rights, Appeals and Reconsiderations | otr",/fr/node/1798616,2,2,1,10.5,7,0,0
The District of Columbia Tax Refund Visa Prepaid Card | otr,/es/page/district-columbia-tax-refund-visa-prepaid-card,2,2,1,13.5,7,0,0
The Employer Use Tax Return Act of 2012 | otr,/release/employer-use-tax-return-act-2012,2,2,1,0.5,7,0,0
The Washington Times Newspaper Publication - 2024 | otr,/publication/washington-times-newspaper-publication-2024,2,2,1,2.5,8,0,0
Tips for Choosing a Tax Return Preparer | otr,/es/node/1793561,2,2,1,14.5,9,0,0
Tobacco Excise Tax Forms | otr,/am/page/tobacco-excise-tax-forms,2,2,1,6.5,6,0,0
Tobacco Tax Program | otr,/zh-hant/page/tobacco-tax-program,2,2,1,25.5,7,0,0
Underpayment of Estimated Tax Interest | otr,/am/page/estimated-tax-penalty-individuals,2,2,1,2,8,0,0
Underpayment of Estimated Tax Interest | otr,/es/page/underpayment-estimated-tax-interest,2,2,1,27.5,8,0,0
Underpayment of Estimated Tax Interest | otr,/fr/page/underpayment-estimated-tax-interest,2,2,1,3,10,0,0
Voluntary Disclosure Program General Guidelines | otr,/node/396692,2,2,1,5,8,0,0
Voluntary Disclosure Program | otr,/vi/page/voluntary-disclosure-program-about,2,2,1,10,12,0,0
Voluntary Disclosure Program | otr,/zh-hant/page/voluntary-disclosure-program-about,2,2,1,0,10,0,0
W-2T 2012 Transmittal for Paper Forms W-2 Fill-in | otr,/node/421512,2,2,1,22,4,0,0
We are sorry; the page you requested is no longer available. | otr,/am/node/1580856,2,1,2,6,6,0,0
We are sorry; the page you requested is no longer available. | otr,/am/node/377652,2,2,1,2,8,0,0
We are sorry; the page you requested is no longer available. | otr,/am/node/377702,2,2,1,3,8,0,0
We are sorry; the page you requested is no longer available. | otr,/am/page/otr-audit-division,2,2,1,1,7,0,0
We are sorry; the page you requested is no longer available. | otr,/am/page/real-property-assessments-and-appeals-faqs,2,2,1,1.5,7,0,0
We are sorry; the page you requested is no longer available. | otr,/am/page/tax-forms-and-publications,2,2,1,16,9,0,0
